,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin,target
2145,2145,2145,2145,2145,1,1,3,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0.9,0.2,0.6025985397,11,1,-1,0,-1,1,1,1,1,1,25,3,0.3741657387,0.8054950739,-1.0,3.6055512755,0.1,0.2,0.3,3,1,9,4,10,1,7,4,4,3,3,0,1,1,0,1,0,0
2146,2146,2146,2146,2146,0,1,2,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.6,0.2,0.5852349955,7,1,-1,0,-1,1,1,0,2,1,65,3,0.316227766,0.7138245264,0.3507135583,3.6055512755,0.4,0.4,0.7,3,0,5,4,7,3,3,7,0,3,14,0,1,0,1,0,1,0
2147,2147,2147,2147,2147,5,2,5,1,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.9,1.3,1.8897751189,11,0,1,0,1,1,1,1,2,1,25,3,0.4,0.8432277616,-1.0,3.6055512755,0.1,0.6,0.2,0,2,6,4,11,2,7,6,2,3,10,0,0,0,1,1,0,0
2148,2148,2148,2148,2148,3,1,5,0,0,0,0,0,1,0,0,0,0,0,9,0,1,0,0.9,0.2,0.5460082417000001,7,1,1,0,1,11,1,1,2,1,67,2,0.3741657387,0.7031217286,0.3008321791,3.3166247904,0.2,0.4,0.6,4,1,9,1,9,3,8,5,1,3,7,0,1,0,0,1,0,0
2149,2149,2149,2149,2149,7,2,6,1,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0.5,0.8,1.0077822185,6,1,-1,0,1,14,1,1,0,1,82,1,0.3160696126,0.4006451409,0.3774917218,0.0,0.8,0.9,0.4,4,2,8,4,5,1,9,9,3,3,9,0,1,1,1,0,0,0
2150,2150,2150,2150,2150,1,1,7,1,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.3,0.0,0.6698880503,6,1,-1,0,0,1,1,1,0,1,65,1,0.316227766,0.5807340752,0.3507135583,2.8284271247,0.0,0.5,0.0,2,4,5,4,9,2,7,2,0,4,6,0,1,0,0,0,0,0
2151,2151,2151,2151,2151,6,1,7,1,0,0,1,0,0,0,0,0,0,0,12,0,0,1,0.9,1.3,1.3252358281,6,0,-1,0,1,10,1,1,0,1,28,3,0.3741657387,0.8662281684,0.3820994635,3.1622776602,0.1,0.9,0.0,2,1,7,3,10,3,7,4,3,8,9,0,0,1,0,1,0,0
2152,2152,2152,2152,2152,4,1,2,0,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0.4,0.0,0.6619101146999999,7,1,1,0,1,11,1,1,3,1,99,2,0.316227766,0.6141412065,0.3033150178,3.0,0.4,0.8,0.7,2,3,9,0,10,2,9,7,1,2,7,0,1,1,0,0,0,0
2153,2153,2153,2153,2153,5,3,7,1,6,0,0,0,1,0,0,0,0,0,13,0,0,1,0.9,0.6,0.810863737,7,1,1,8,1,4,1,0,2,1,6,3,0.4472135954999999,1.1561459915,0.3678314832,3.6055512755,0.4,0.4,0.3,1,1,5,1,8,4,21,5,1,3,6,0,1,1,1,1,0,0
2154,2154,2154,2154,2154,1,1,4,0,0,0,0,0,1,0,0,0,0,0,7,0,0,1,0.8,0.3,0.8771402396,7,1,-1,2,-1,11,1,1,2,1,14,0,0.3741657387,0.7056443043999999,0.4302324953,3.1622776602,0.5,0.6,0.6,3,1,10,4,6,2,8,10,2,5,6,0,1,1,1,0,0,0
2155,2155,2155,2155,2155,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0.4,0.68556546,10,1,-1,0,1,0,1,1,0,1,22,3,0.316227766,0.7730747882,0.374566416,3.4641016151,0.1,0.6,0.9,3,2,6,5,9,1,12,5,1,4,7,0,1,0,0,0,1,0
2156,2156,2156,2156,2156,2,3,6,1,3,0,1,0,0,0,0,0,0,0,4,0,1,0,0.7,0.6,0.768927825,11,1,1,0,1,11,1,0,2,1,47,2,0.3741657387,0.9905024186,0.3284813541,3.7416573868,0.5,0.1,0.8,4,4,7,2,9,3,6,6,1,4,8,0,0,0,0,1,0,0
2157,2157,2157,2157,2157,0,1,3,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.8,0.2,0.692820323,5,1,0,0,0,14,1,1,2,1,104,2,0.316227766,0.6506036612,-1.0,2.8284271247,0.7,0.0,0.7,4,1,9,2,10,4,5,3,3,2,4,0,1,1,1,0,1,0
2158,2158,2158,2158,2158,0,1,6,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.2,0.3,-1.0,7,1,-1,0,-1,0,1,0,2,1,37,2,0.316227766,0.8425536744,0.3754996671,3.6055512755,0.7,0.8,0.8,2,2,7,2,10,2,7,4,0,2,2,0,1,0,1,1,0,0
2159,2159,2159,2159,2159,2,2,2,1,0,0,0,1,0,0,0,0,0,0,13,0,1,0,0.8,0.6,0.8536685539,6,0,-1,0,1,10,1,1,0,1,89,2,0.3872983346,0.8987020025,0.4101219331,3.3166247904,0.0,0.1,0.9,2,0,8,5,11,3,3,8,2,2,6,1,1,0,0,0,0,0
2160,2160,2160,2160,2160,0,1,2,1,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0.9,0.2,0.6373774392,7,1,-1,0,-1,11,1,1,0,1,103,3,0.316227766,0.6992173901000001,0.3583294573,3.4641016151,0.5,0.5,0.5,3,1,8,3,11,1,12,3,0,5,10,0,0,1,0,0,0,0
2161,2161,2161,2161,2161,3,1,6,1,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0.1,0.3,-1.0,6,0,-1,0,1,14,1,1,0,1,68,3,0.4472135954999999,0.8475048453,0.4269660408,3.0,0.5,0.3,0.9,5,1,9,3,8,1,12,7,3,1,7,0,0,0,0,0,0,0
2162,2162,2162,2162,2162,0,1,6,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.9,1.2,1.430253474,11,1,1,2,1,1,1,0,2,1,1,1,0.4242640687,1.050963745,0.3468429039,3.7416573868,0.2,0.8,0.1,2,2,7,3,9,3,10,5,0,3,5,0,1,0,1,0,0,0
2163,2163,2163,2163,2163,1,2,2,1,0,0,0,1,0,0,0,0,0,0,11,0,1,0,0.3,0.6,-1.0,11,1,-1,0,-1,11,1,1,2,1,16,3,0.3741657387,0.7680412728,0.3887158345,3.4641016151,0.5,0.2,0.3,3,1,7,2,9,3,9,5,2,3,5,1,1,0,0,1,0,0
2164,2164,2164,2164,2164,1,1,2,0,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0.8,0.3,1.1739356881999998,3,1,-1,0,-1,0,1,1,2,1,98,3,0.4,0.7637310547,0.3974921382999999,3.0,0.8,0.8,0.7,2,1,10,4,11,1,10,4,0,3,7,0,0,0,0,0,0,0
2165,2165,2165,2165,2165,2,1,3,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.9,0.2,0.9055385138,11,1,-1,8,-1,9,1,1,2,1,13,3,0.4472135954999999,0.8872955473999999,0.4679743583,2.8284271247,0.1,0.2,0.9,1,2,6,2,10,1,3,5,1,3,9,0,1,1,0,0,0,0
2166,2166,2166,2166,2166,0,1,6,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.9,1.2,1.4051245496,11,0,1,9,1,11,1,0,0,1,56,3,0.4898979486,1.3787795538,0.4283689998,3.6055512755,0.4,0.1,0.3,3,2,10,7,8,6,7,6,1,0,8,0,0,0,0,0,0,0
2167,2167,2167,2167,2167,0,1,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0.3,0.0,-1.0,6,1,-1,0,-1,1,1,0,2,1,25,3,0.4,0.9175740563,-1.0,3.7416573868,0.9,0.8,0.6,4,3,7,3,10,4,8,11,2,3,6,0,1,0,0,0,1,0
2168,2168,2168,2168,2168,1,2,0,1,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.9,1.6,1.6477257053,10,1,-1,0,-1,11,1,1,3,1,19,1,0.3155946768,0.4640372598,0.3626292873,0.0,0.6,0.0,0.1,2,2,9,3,7,1,8,10,2,5,8,1,1,1,0,0,0,1
2169,2169,2169,2169,2169,4,1,2,1,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.5,0.4,0.6837397166,6,1,-1,0,1,0,1,1,0,1,32,1,0.316227766,0.5827939261,0.3615245497,2.6457513111,0.2,0.8,0.6,2,2,10,4,8,2,10,4,2,1,7,1,1,0,1,1,0,0
2170,2170,2170,2170,2170,1,3,5,1,0,0,0,0,1,0,0,0,0,0,10,1,0,0,0.7,0.4,1.0908712115,11,1,-1,0,-1,6,0,1,2,1,73,3,0.4,0.6947857747,0.4180908992,2.2360679775,0.1,0.6,0.0,3,2,9,2,8,3,7,5,1,1,9,0,0,1,0,0,0,0
2171,2171,2171,2171,2171,3,1,8,0,0,0,0,1,0,0,0,0,0,0,9,0,1,0,0.8,0.5,0.9536115561,11,0,1,0,1,10,1,1,2,1,89,2,0.3872983346,1.0528885887,0.3361547263,3.6055512755,0.3,0.3,0.2,2,2,10,0,12,2,15,5,1,1,11,0,1,0,0,0,0,0
2172,2172,2172,2172,2172,1,2,0,1,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.6,0.9,1.2265296572,10,1,-1,0,-1,9,1,0,2,1,93,3,0.4,0.9010553959,0.3834057903,3.6055512755,0.1,0.1,0.2,2,2,8,2,9,5,11,6,0,3,8,0,1,0,0,1,0,0
2173,2173,2173,2173,2173,0,2,1,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0.2,0.2,-1.0,7,1,-1,0,-1,14,1,0,2,1,29,3,0.4,1.0289909203,0.3984971768999999,3.6055512755,0.7,0.2,0.9,4,4,7,4,9,1,9,8,0,4,5,0,1,1,0,0,0,0
2174,2174,2174,2174,2174,0,1,6,0,5,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,0.0,0.5728219619,7,1,-1,0,-1,14,1,0,1,1,72,3,0.4,1.1353995911,0.4093897897999999,3.7416573868,0.3,0.9,0.8,3,1,7,1,9,1,13,8,3,5,7,0,1,1,1,1,1,0
2175,2175,2175,2175,2175,1,2,2,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.1,0.3,-1.0,6,1,-1,0,0,0,1,1,0,1,87,3,0.316227766,0.7092220159,0.3615245497,3.3166247904,0.1,0.3,0.2,3,1,6,3,10,1,11,3,2,0,8,0,0,1,0,0,1,0
2176,2176,2176,2176,2176,0,1,6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.8,1.0,1.1135528726,6,1,-1,0,0,1,1,1,0,1,85,3,0.3741657387,0.6994685113,0.3974921382999999,2.6457513111,0.1,0.0,0.2,4,2,7,3,9,4,3,7,0,3,8,0,0,0,0,0,0,0
2177,2177,2177,2177,2177,2,1,9,0,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.8,1.3,1.4743642698,11,1,1,0,0,0,1,0,2,1,46,3,0.4,0.8632176018000001,0.3003331483999999,3.7416573868,0.5,0.1,0.0,1,3,6,5,10,2,6,8,2,8,12,0,1,1,0,1,0,0
2178,2178,2178,2178,2178,1,1,0,1,4,1,0,0,0,0,0,0,0,0,8,0,1,0,0.7,0.5,0.7361215931999999,4,1,-1,0,1,1,1,1,0,1,65,1,0.3152776553999999,0.3920701572999999,0.3471310992,0.0,0.2,0.6,0.9,1,2,4,2,10,2,8,7,3,1,10,0,1,1,1,0,1,0
2179,2179,2179,2179,2179,4,1,7,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0.2,0.3,-1.0,11,0,-1,0,-1,15,1,1,2,1,5,2,0.4242640687,0.7613466755,0.4,2.0,0.1,0.7,0.1,2,1,8,0,9,2,8,5,2,0,7,0,1,0,0,1,1,0
2180,2180,2180,2180,2180,2,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.3,0.6159342497,11,0,1,8,0,13,1,1,1,1,4,2,0.5916079783,1.2985688244,0.4410215414,3.4641016151,0.7,0.3,0.1,4,2,3,4,10,1,10,6,2,3,6,0,0,0,0,0,0,0
2181,2181,2181,2181,2181,1,1,6,1,6,0,1,0,0,0,0,0,0,0,10,1,0,0,0.8,0.8,0.8291561976,10,1,-1,0,1,10,1,1,0,1,28,3,0.3741657387,0.9653822092,0.3820994635,3.6055512755,0.0,0.0,0.7,2,6,8,4,8,2,9,5,1,1,6,0,0,0,0,0,0,0
2182,2182,2182,2182,2182,5,2,2,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.8,0.5,0.9987492178,11,0,-1,1,-1,9,1,1,1,1,61,3,0.4472135954999999,0.9484437013,0.5204805472,3.1622776602,0.1,0.1,0.9,1,3,7,4,7,2,9,3,1,2,8,0,0,1,0,1,0,0
2183,2183,2183,2183,2183,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.9,0.9,1.2915591353,10,1,-1,8,0,4,1,1,0,1,6,2,0.4,0.987483654,0.4121892768999999,3.6055512755,0.6,0.4,0.7,3,1,8,1,8,2,8,7,2,3,3,0,1,1,1,0,0,0
2184,2184,2184,2184,2184,1,1,6,1,4,0,1,0,0,0,0,0,0,0,6,1,0,0,0.7,0.2,-1.0,6,1,1,0,0,1,1,1,2,1,85,3,0.3741657387,0.8588503752,0.3459768778,3.4641016151,0.6,0.6,0.1,1,2,7,3,10,0,11,4,1,2,7,0,0,1,0,1,0,0
2185,2185,2185,2185,2185,3,3,4,0,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.4,0.0,0.616948134,10,1,-1,0,0,11,1,1,0,1,44,3,0.4472135954999999,0.8045069328,0.4110960958,2.6457513111,0.8,0.4,0.2,2,3,7,3,11,3,6,6,2,4,13,0,0,0,1,1,0,0
2186,2186,2186,2186,2186,1,2,1,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.6,0.4,1.0161200716,11,0,-1,0,-1,11,1,1,0,1,69,3,0.4242640687,1.2052058224,-1.0,3.4641016151,0.3,0.7,0.7,0,4,9,2,9,1,5,6,2,1,6,0,0,0,1,0,0,0
2187,2187,2187,2187,2187,5,1,3,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0.9,0.6,0.8689073598,11,0,0,0,0,10,1,1,1,1,28,3,0.3741657387,0.7337073301,0.3271085447,2.2360679775,0.1,0.5,0.9,1,1,9,2,7,2,12,9,1,2,7,0,1,1,0,1,0,0
2188,2188,2188,2188,2188,1,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.6,0.4,0.6670832032,7,1,1,0,0,1,1,1,2,1,52,3,0.3741657387,0.7929180337999999,0.3090307428,3.6055512755,0.3,0.8,0.0,2,1,4,2,10,2,6,7,1,2,9,0,1,0,0,0,0,0
2189,2189,2189,2189,2189,7,2,6,1,0,0,1,0,0,0,0,0,0,0,8,0,1,0,0.0,0.0,1.3176683953,9,0,1,0,1,1,1,1,2,1,31,3,0.4242640687,0.8683721828000001,0.3417601497999999,3.1622776602,0.1,0.0,0.9,2,2,8,3,11,3,5,3,2,1,4,0,0,0,0,0,0,0
2190,2190,2190,2190,2190,0,1,4,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0.2,0.3,-1.0,6,1,-1,0,0,0,1,1,0,1,32,1,0.316227766,0.5965811688,0.3615245497,2.8284271247,0.7,0.3,0.0,1,1,7,3,10,2,6,6,1,4,9,0,0,1,1,1,0,0
2191,2191,2191,2191,2191,3,1,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7,0.5,0.631961233,6,1,-1,0,0,11,1,1,0,1,19,3,0.316227766,0.6184992501,0.3887158345,2.6457513111,0.5,0.2,0.1,3,1,8,2,8,1,6,3,0,6,9,0,1,0,1,0,0,0
2192,2192,2192,2192,2192,0,1,9,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0.9,1.3,1.6994484399,11,0,1,0,1,10,1,0,2,1,55,2,0.4472135954999999,1.2903087593,0.36138622,3.7416573868,0.9,0.9,0.4,4,2,8,2,12,0,7,7,3,2,7,0,1,0,1,1,0,0
2193,2193,2193,2193,2193,5,1,10,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0.7,0.3,0.7310095759,11,1,-1,0,-1,4,1,1,2,1,84,3,0.316227766,0.6923728514,0.3667424164,3.1622776602,0.3,0.2,0.9,3,3,9,1,8,4,8,8,0,4,10,0,0,1,0,1,0,0
2194,2194,2194,2194,2194,2,1,2,1,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.3,0.3,-1.0,11,0,0,1,1,1,1,1,0,1,35,1,0.3741657387,0.9721217317,0.3049590136,3.4641016151,0.0,0.0,0.1,3,4,7,5,10,3,8,2,1,2,3,0,0,0,0,0,0,0
2195,2195,2195,2195,2195,0,2,0,0,-1,0,0,0,1,0,0,0,0,0,7,1,0,0,0.9,0.8,1.0111874208,11,1,0,0,0,4,-1,1,2,1,50,2,0.4,0.6870105320000001,0.3201562119,3.1622776602,0.0,0.1,0.2,2,2,8,4,11,4,9,4,0,1,6,0,1,1,0,0,0,0
2196,2196,2196,2196,2196,5,2,6,1,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0.8,0.8,1.025,7,1,-1,0,-1,11,1,1,2,1,16,3,0.3741657387,0.7046231629,0.3887158345,3.0,0.3,0.3,0.2,1,2,6,4,10,0,7,2,1,0,7,0,1,0,0,1,0,0
2197,2197,2197,2197,2197,2,1,2,1,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.8,0.4,0.8689073598,6,1,-1,0,1,4,1,1,0,1,104,2,0.4,0.69123796,0.3938273734,3.1622776602,0.2,0.8,0.5,4,2,8,1,10,3,7,4,0,3,7,0,1,1,1,0,0,0
2198,2198,2198,2198,2198,3,1,5,1,2,0,0,1,0,0,0,0,0,0,13,0,1,0,0.6,0.5,0.8227241336,9,1,1,0,1,14,1,1,0,1,68,3,0.4,0.9087158317,0.3443835072,3.3166247904,0.4,0.7,0.3,2,4,7,2,9,1,6,1,0,1,5,0,1,0,0,1,0,0
2199,2199,2199,2199,2199,5,1,4,1,0,0,0,1,0,0,0,0,0,0,10,1,0,0,0.0,1.6,1.559647396,9,1,0,0,1,0,1,1,3,1,87,3,0.316227766,0.6593886475,0.2944486373,3.0,0.8,0.6,0.5,1,1,9,0,7,1,12,4,1,4,9,1,0,1,0,0,1,0
2200,2200,2200,2200,2200,2,1,7,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.5,0.2,0.7271519786,7,1,-1,0,-1,14,1,1,2,1,82,3,0.3160696126,0.6011009184,0.3651027253,2.6457513111,0.8,0.4,0.2,2,1,10,2,10,1,6,4,0,3,12,1,1,1,0,0,0,0
2201,2201,2201,2201,2201,1,2,4,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.5,0.0,0.5804093383,7,1,-1,0,-1,0,1,1,2,1,34,2,0.4,0.7935431581,0.3780211634,3.4641016151,0.4,0.2,0.7,3,1,6,4,9,2,15,3,0,1,10,1,1,1,1,0,0,0
2202,2202,2202,2202,2202,0,2,2,1,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0.7,0.3,0.6471089553,7,1,0,0,1,11,1,1,2,1,103,1,0.316227766,0.6010493579,0.2887905816,3.0,0.8,0.7,0.2,2,1,9,5,10,2,7,7,1,3,12,0,1,1,0,0,0,0
2203,2203,2203,2203,2203,1,1,11,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.8,0.3,0.8385254916,7,1,1,0,0,4,1,1,2,1,84,3,0.316227766,0.6928799641,0.3201562119,3.3166247904,0.9,0.3,0.2,1,0,8,3,10,2,4,5,2,4,3,0,0,0,1,0,0,1
2204,2204,2204,2204,2204,0,1,2,1,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.6,0.3,0.6543126164,7,0,1,0,1,11,1,0,0,1,2,3,0.4242640687,1.0802892175,-1.0,3.7416573868,0.9,0.7,0.4,4,3,9,3,9,2,9,7,1,2,4,0,1,1,0,0,0,0
2205,2205,2205,2205,2205,1,1,3,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0.1,0.3,-1.0,7,1,-1,0,-1,14,1,1,2,1,29,3,0.4,0.7645151869,0.3984971768999999,3.0,0.7,0.9,0.4,0,1,7,3,11,2,9,9,1,3,8,0,0,0,1,0,0,0
2206,2206,2206,2206,2206,2,1,6,0,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0.9,1.5,1.5732132723,11,0,1,1,1,9,1,1,2,1,104,2,0.4898979486,1.3282763951,-1.0,3.4641016151,0.2,0.9,0.7,2,3,8,1,10,2,4,8,1,4,10,0,1,1,0,0,0,0
2207,2207,2207,2207,2207,0,1,4,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0.7,0.3,0.6566962768,7,1,-1,0,-1,1,1,1,0,1,64,3,0.316227766,0.6493639609,0.3619392214,3.1622776602,0.8,0.8,0.3,4,2,7,3,8,2,9,3,2,5,6,0,1,0,0,1,0,0
2208,2208,2208,2208,2208,7,1,2,1,0,0,0,1,0,0,0,0,0,0,12,0,1,0,0.3,0.0,1.1157956802,4,1,1,0,0,0,1,1,2,1,87,3,0.316227766,0.7620864954000001,0.2944486373,3.6055512755,0.4,0.0,0.1,3,1,7,2,7,3,8,6,2,1,6,0,1,1,0,0,0,0
2209,2209,2209,2209,2209,6,2,4,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0.4,0.0,0.7267220927,4,0,-1,0,0,10,1,1,0,1,89,2,0.3872983346,0.8963078537000001,0.4086563347999999,3.1622776602,0.4,0.0,0.4,1,2,7,3,8,6,9,7,3,2,4,0,1,1,0,1,0,0
2210,2210,2210,2210,2210,4,1,6,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0.6,0.6,1.287682026,11,1,0,1,0,0,1,1,2,1,104,0,0.4454211489999999,0.9950082021,0.3507135583,3.1622776602,0.9,0.6,0.4,2,4,5,3,9,3,11,7,3,2,9,1,1,1,1,0,0,0
2211,2211,2211,2211,2211,3,1,5,0,0,0,0,0,1,0,0,0,0,0,10,1,0,0,0.9,0.3,0.5878988008,6,1,-1,0,1,4,1,1,0,1,12,2,0.4,0.7746500143,0.3708099244,3.4641016151,0.3,0.3,0.2,2,2,9,1,9,1,6,4,0,0,7,0,0,0,1,0,0,0
2212,2212,2212,2212,2212,3,1,9,1,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0.9,0.3,0.7075485848999999,7,1,-1,0,-1,14,1,1,2,1,49,3,0.4,0.7442340341,0.3685105154999999,3.3166247904,0.3,0.5,0.4,1,2,8,6,9,1,9,9,2,1,11,0,1,1,0,0,0,0
2213,2213,2213,2213,2213,5,1,6,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0.9,0.3,0.548292805,11,1,-1,2,-1,1,0,1,2,1,90,0,0.3741657387,0.7117374853,0.4166533331,3.3166247904,0.0,0.5,0.1,1,2,9,3,10,4,10,6,1,3,7,0,1,1,1,0,0,0
2214,2214,2214,2214,2214,1,2,2,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.9,0.0,1.4924811557,8,1,-1,0,1,11,1,1,0,1,103,2,0.316227766,0.6971755296,0.3583294573,3.4641016151,0.6,0.8,0.1,3,2,5,3,8,2,5,7,2,2,11,1,0,1,0,0,0,0
2215,2215,2215,2215,2215,4,1,9,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0.9,0.8,0.9027735043,11,1,0,1,0,17,1,1,2,1,104,3,0.3605551275,0.6911034415999999,0.3224903099,3.4641016151,0.6,0.0,0.1,2,4,5,2,10,1,6,6,2,3,11,0,1,0,0,1,0,0
2216,2216,2216,2216,2216,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.3,0.0,0.8909264841,11,1,-1,0,-1,11,1,1,2,1,101,3,0.3741657387,0.8587060225,0.3850973903,3.6055512755,0.2,0.3,0.1,3,2,7,3,9,1,14,2,2,4,9,0,0,1,0,0,0,0
2217,2217,2217,2217,2217,6,2,3,1,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0.8,0.2,0.5706356105,6,1,-1,0,0,4,1,0,0,1,9,2,0.316227766,0.8765541098,0.3943348831,3.7416573868,0.5,0.0,0.9,3,0,8,2,9,2,12,4,0,1,17,0,1,1,0,1,1,0
2218,2218,2218,2218,2218,0,1,5,0,0,1,0,0,0,0,0,1,0,1,11,0,0,1,0.9,0.2,0.4769696007,5,1,0,0,0,4,1,1,2,1,12,3,0.4,0.7114761747,0.3248076354,3.1622776602,0.3,0.9,0.1,3,2,8,2,12,1,10,2,0,3,5,0,1,1,1,0,0,0
2219,2219,2219,2219,2219,0,1,3,0,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0.3,0.0,-1.0,10,1,-1,0,0,10,1,1,0,1,89,2,0.3872983346,1.0153878061,0.4086563347999999,3.4641016151,0.9,0.1,0.2,2,1,6,3,8,0,12,5,2,1,6,0,1,0,0,1,0,0
2220,2220,2220,2220,2220,5,3,4,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.8,1.5,1.7262676502,11,1,-1,1,-1,3,1,1,2,1,104,2,0.4242640687,0.8264231402,0.405339364,3.3166247904,0.6,0.0,0.8,1,2,9,3,9,2,7,10,5,5,3,0,0,1,0,0,0,0
2221,2221,2221,2221,2221,0,1,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.2,0.3,-1.0,10,0,-1,0,1,6,1,1,0,1,73,3,0.4472135954999999,0.6372234451,0.4211887938,2.0,0.1,0.0,0.2,4,3,7,3,10,1,8,8,3,0,6,0,1,0,0,1,0,0
2222,2222,2222,2222,2222,1,1,8,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.0,0.2,-1.0,6,1,-1,8,1,11,1,1,0,1,24,2,0.5291502621999999,1.1014640895,0.5361902647,3.0,0.9,0.5,0.6,4,1,8,3,10,2,6,6,2,5,9,1,0,0,0,0,0,0
2223,2223,2223,2223,2223,5,1,3,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.9,1.4,1.4872373718,11,1,1,0,1,6,1,0,2,1,104,3,0.4,1.049718577,-1.0,3.6055512755,0.0,0.2,0.8,4,2,8,3,9,2,4,4,2,1,5,0,1,1,0,1,0,0
2224,2224,2224,2224,2224,1,1,5,1,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0.1,0.2,-1.0,9,0,1,0,0,0,1,1,0,1,54,3,0.4,0.9638400299,0.32,3.6055512755,0.8,0.9,0.7,2,3,9,3,10,4,5,4,1,3,9,0,0,1,0,0,0,0
2225,2225,2225,2225,2225,0,1,6,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.7,0.6,0.4493050189,11,1,1,0,0,4,1,0,2,1,104,2,0.4,0.9254215033,0.3271085447,3.7416573868,0.6,0.2,0.6,0,1,9,4,9,2,8,2,2,2,8,0,1,1,0,0,0,0
