,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Zone 1 Power Consumption
5751,5751,5751,5751,5751,5751,5751,5751,41667,19.05,92.9,0.075,50.98,41.09,31144.3326
5752,5752,5752,5752,5752,5752,5752,5752,41668,19.07,93.2,0.069,110.8,62.01,31616.98031
5753,5753,5753,5753,5753,5753,5753,5753,41669,19.33,93.2,0.073,142.9,75.1,31749.32166
5754,5754,5754,5754,5754,5754,5754,5754,41670,19.57,93.0,0.082,99.4,61.75,31812.34136
5755,5755,5755,5755,5755,5755,5755,5755,41671,19.68,92.9,0.078,90.2,73.3,32663.10722
5756,5756,5756,5756,5756,5756,5756,5756,41672,19.84,92.8,0.068,127.2,101.4,34169.2779
5757,5757,5757,5757,5757,5757,5757,5757,41673,19.98,92.9,0.071,136.4,109.3,34623.01969
5758,5758,5758,5758,5758,5758,5758,5758,41674,20.07,92.7,0.083,84.3,71.8,34736.45514
5759,5759,5759,5759,5759,5759,5759,5759,41675,20.24,92.7,0.094,126.5,104.1,35221.70678
5760,5760,5760,5760,5760,5760,5760,5760,41760,22.06,58.0,0.094,0.066,0.074,29594.04814
5761,5761,5761,5761,5761,5761,5761,5761,41761,21.93,59.2,0.095,0.08,0.067,29108.7965
5762,5762,5762,5762,5762,5762,5762,5762,41762,21.66,61.23,0.103,0.066,0.093,28818.90591
5763,5763,5763,5763,5763,5763,5763,5763,41763,21.19,62.9,0.094,0.08,0.096,27993.34792
5764,5764,5764,5764,5764,5764,5764,5764,41764,21.19,62.83,0.114,0.08,0.104,27697.15536
5765,5765,5765,5765,5765,5765,5765,5765,41765,20.93,63.63,0.101,0.051,0.074,27463.98249
5766,5766,5766,5766,5766,5766,5766,5766,41820,19.12,86.4,0.078,78.5,68.32,30451.11597
5767,5767,5767,5767,5767,5767,5767,5767,41821,19.29,86.7,0.073,93.9,81.5,30841.83807
5768,5768,5768,5768,5768,5768,5768,5768,41822,19.49,86.9,2.983,113.2,98.6,31075.01094
5769,5769,5769,5769,5769,5769,5769,5769,41823,19.52,86.9,1.204,87.2,78.4,31093.91685
5770,5770,5770,5770,5770,5770,5770,5770,41824,19.41,87.2,0.072,61.42,54.74,31087.61488
5771,5771,5771,5771,5771,5771,5771,5771,41825,19.47,87.4,0.073,53.64,46.66,31932.07877
5772,5772,5772,5772,5772,5772,5772,5772,41826,19.44,88.0,0.079,52.81,45.94,34616.71772
5773,5773,5773,5773,5773,5773,5773,5773,41827,19.6,87.9,1.915,44.61,39.02,36047.26477
5774,5774,5774,5774,5774,5774,5774,5774,41828,19.51,87.7,4.93,42.13,34.98,37458.90591
5775,5775,5775,5775,5775,5775,5775,5775,41829,19.46,88.1,4.928,58.74,48.83,38315.97374
5776,5776,5776,5776,5776,5776,5776,5776,41830,19.54,88.0,2.945,82.8,71.4,38549.14661
5777,5777,5777,5777,5777,5777,5777,5777,41831,19.34,88.2,0.078,72.7,63.51,37874.83589
5778,5778,5778,5778,5778,5778,5778,5778,41832,19.35,88.0,0.082,75.4,61.59,37874.83589
5779,5779,5779,5779,5779,5779,5779,5779,41833,19.33,88.2,0.076,77.3,62.92,38315.97374
5780,5780,5780,5780,5780,5780,5780,5780,41834,19.27,88.7,0.076,82.3,71.2,37937.85558
5781,5781,5781,5781,5781,5781,5781,5781,41835,19.24,88.8,0.079,148.6,120.5,37263.54486
5782,5782,5782,5782,5782,5782,5782,5782,41836,19.27,89.0,0.073,151.8,123.7,37080.78775
5783,5783,5783,5783,5783,5783,5783,5783,41837,19.23,89.3,0.083,187.5,151.5,36400.17505
5784,5784,5784,5784,5784,5784,5784,5784,41838,19.43,89.4,0.085,216.0,171.2,36677.46171
5785,5785,5785,5785,5785,5785,5785,5785,41839,19.58,89.3,0.08,150.5,129.3,36463.19475
5786,5786,5786,5786,5786,5786,5786,5786,41840,19.46,89.2,0.08,164.0,137.4,36047.26477
5787,5787,5787,5787,5787,5787,5787,5787,41841,19.45,89.3,0.079,169.7,141.6,36015.75492
5788,5788,5788,5788,5788,5788,5788,5788,41842,19.53,89.1,0.092,202.8,168.1,36204.814
5789,5789,5789,5789,5789,5789,5789,5789,41843,19.56,88.9,0.082,174.2,148.3,35631.33479
5790,5790,5790,5790,5790,5790,5790,5790,41844,19.57,88.8,0.078,86.4,76.0,35637.63676
5791,5791,5791,5791,5791,5791,5791,5791,41845,19.47,88.9,0.074,53.24,47.13,35725.86433
5792,5792,5792,5792,5792,5792,5792,5792,41846,19.57,88.5,0.074,54.86,47.86,35498.99344
5793,5793,5793,5793,5793,5793,5793,5793,41847,19.65,89.0,0.073,105.9,88.5,35335.14223
5794,5794,5794,5794,5794,5794,5794,5794,41848,19.77,90.0,0.072,602.4,182.6,35228.00875
5795,5795,5795,5795,5795,5795,5795,5795,41849,20.13,89.5,0.069,617.0,98.1,35864.50766
5796,5796,5796,5796,5796,5796,5796,5796,41850,20.21,89.2,0.078,571.5,74.0,35536.80525
5797,5797,5797,5797,5797,5797,5797,5797,41851,20.57,87.8,0.078,347.0,90.0,35417.06783
5798,5798,5798,5798,5798,5798,5798,5798,41852,20.74,86.6,0.08,182.7,115.4,35511.59737
5799,5799,5799,5799,5799,5799,5799,5799,41853,21.15,86.2,0.095,191.2,123.4,35372.95405
5800,5800,5800,5800,5800,5800,5800,5800,41854,21.18,85.1,0.073,138.7,108.5,35706.95842
5801,5801,5801,5801,5801,5801,5801,5801,41855,21.34,84.3,0.082,130.6,113.2,35517.89934
5802,5802,5802,5802,5802,5802,5802,5802,41856,21.53,83.4,0.073,125.8,110.0,35083.06346
5803,5803,5803,5803,5803,5803,5803,5803,41857,21.61,83.3,0.087,69.75,62.12,34944.42013
5804,5804,5804,5804,5804,5804,5804,5804,41858,21.48,83.0,0.09,56.79,47.29,34799.47484
5805,5805,5805,5805,5805,5805,5805,5805,41859,21.39,83.1,0.098,53.28,46.53,35328.84026
5806,5806,5806,5806,5806,5806,5806,5806,41860,21.27,83.3,0.107,19.17,16.92,35801.48796
5807,5807,5807,5807,5807,5807,5807,5807,41861,21.14,83.6,0.11,7.16,6.169,36103.98249
5808,5808,5808,5808,5808,5808,5808,5808,41862,20.99,84.2,0.115,5.082,4.246,36961.05033
5809,5809,5809,5809,5809,5809,5809,5809,41863,20.75,85.0,0.094,27.61,23.33,38423.10722
5810,5810,5810,5810,5810,5810,5810,5810,41864,20.29,87.0,0.104,69.56,62.09,40030.10941
5811,5811,5811,5811,5811,5811,5811,5811,41865,20.17,88.2,0.109,44.0,36.01,41132.95405
5812,5812,5812,5812,5812,5812,5812,5812,41866,19.54,88.4,0.097,29.58,25.52,42179.08096
5813,5813,5813,5813,5813,5813,5813,5813,41867,19.0,89.4,0.105,12.2,10.94,44592.73523
5814,5814,5814,5814,5814,5814,5814,5814,41868,18.64,88.9,0.106,1.985,1.753,46880.35011
5815,5815,5815,5815,5815,5815,5815,5815,41869,18.89,89.3,0.098,4.625,4.013,47176.54267
5816,5816,5816,5816,5816,5816,5816,5816,41870,18.99,89.5,0.101,45.2,40.61,47006.3895
5817,5817,5817,5817,5817,5817,5817,5817,41871,18.82,89.5,0.093,22.81,20.56,46892.95405
5818,5818,5818,5818,5818,5818,5818,5818,41872,18.66,90.0,0.096,7.1,6.18,46842.53829
5819,5819,5819,5819,5819,5819,5819,5819,41873,18.7,90.0,0.108,0.351,0.326,46691.29103
5820,5820,5820,5820,5820,5820,5820,5820,41874,18.93,90.3,0.083,0.088,0.119,46477.02407
5821,5821,5821,5821,5821,5821,5821,5821,41875,18.95,90.3,0.072,0.062,0.119,46766.91466
5822,5822,5822,5822,5822,5822,5822,5822,41876,19.01,90.4,0.07,0.066,0.104,46943.3698
5823,5823,5823,5823,5823,5823,5823,5823,41877,18.67,90.3,0.078,0.051,0.104,46653.47921
5824,5824,5824,5824,5824,5824,5824,5824,41878,18.45,90.7,0.075,0.073,0.122,46338.38074
5825,5825,5825,5825,5825,5825,5825,5825,41879,18.46,91.0,0.081,0.066,0.133,46256.45514
5826,5826,5826,5826,5826,5826,5826,5826,41766,20.86,64.03,0.101,0.059,0.078,27274.92341
5827,5827,5827,5827,5827,5827,5827,5827,41767,20.93,63.87,0.109,0.069,0.1,26966.12691
5828,5828,5828,5828,5828,5828,5828,5828,41768,20.81,64.57,0.102,0.069,0.13,26827.48359
5829,5829,5829,5829,5829,5829,5829,5829,41769,20.77,64.9,0.11,0.088,0.089,26777.06783
5830,5830,5830,5830,5830,5830,5830,5830,41770,20.78,64.57,0.107,0.062,0.096,26644.72648
5831,5831,5831,5831,5831,5831,5831,5831,41771,20.63,64.93,0.115,0.059,0.096,26632.12254
5832,5832,5832,5832,5832,5832,5832,5832,41880,18.47,91.2,0.083,0.095,0.1,45682.97593
5833,5833,5833,5833,5833,5833,5833,5833,41881,18.5,91.1,0.076,0.051,0.144,45059.08096
5834,5834,5834,5834,5834,5834,5834,5834,41882,18.47,91.1,0.079,0.084,0.082,44655.75492
5835,5835,5835,5835,5835,5835,5835,5835,41883,18.38,91.3,0.093,0.062,0.111,44378.46827
5836,5836,5836,5836,5836,5836,5836,5836,41884,18.36,91.4,0.078,0.066,0.13,43786.08315
5837,5837,5837,5837,5837,5837,5837,5837,41885,18.41,91.6,0.076,0.077,0.122,43244.11379
5838,5838,5838,5838,5838,5838,5838,5838,41886,18.49,91.6,0.077,0.091,0.119,42645.4267
5839,5839,5839,5839,5839,5839,5839,5839,41887,18.54,91.7,0.077,0.069,0.13,41964.814
5840,5840,5840,5840,5840,5840,5840,5840,41888,18.31,91.5,0.074,0.062,0.093,41511.07221
5841,5841,5841,5841,5841,5841,5841,5841,41889,18.26,91.7,0.081,0.077,0.133,40824.15755
5842,5842,5842,5842,5842,5842,5842,5842,41890,18.28,91.8,0.074,0.062,0.1,40143.54486
5843,5843,5843,5843,5843,5843,5843,5843,41891,18.32,91.8,0.078,0.066,0.122,38883.15098
5844,5844,5844,5844,5844,5844,5844,5844,41892,18.2,91.8,0.078,0.055,0.096,37780.30635
5845,5845,5845,5845,5845,5845,5845,5845,41893,18.09,91.9,0.081,0.073,0.119,36708.97155
5846,5846,5846,5846,5846,5846,5846,5846,41894,18.1,92.1,0.084,0.073,0.122,36009.45295
5847,5847,5847,5847,5847,5847,5847,5847,41895,18.11,92.2,0.082,0.062,0.144,35120.87527
5848,5848,5848,5848,5848,5848,5848,5848,41896,18.15,92.1,0.075,0.077,0.167,34169.2779
5849,5849,5849,5849,5849,5849,5849,5849,41897,18.1,92.2,0.077,0.069,0.111,33305.9081
5850,5850,5850,5850,5850,5850,5850,5850,41898,18.07,92.2,0.07,0.059,0.119,32581.18162
5851,5851,5851,5851,5851,5851,5851,5851,41899,18.05,92.3,0.068,0.088,0.093,31925.77681
5852,5852,5852,5852,5852,5852,5852,5852,41900,17.98,92.2,0.073,0.08,0.126,31490.94092
5853,5853,5853,5853,5853,5853,5853,5853,41901,18.01,92.5,0.075,0.077,0.141,30684.28884
5854,5854,5854,5854,5854,5854,5854,5854,41902,17.97,92.4,0.075,0.08,0.144,30047.78993
5855,5855,5855,5855,5855,5855,5855,5855,41903,17.93,92.5,0.072,0.073,0.111,29323.06346
5856,5856,5856,5856,5856,5856,5856,5856,41772,20.54,65.5,0.118,0.037,0.111,26518.68709
5857,5857,5857,5857,5857,5857,5857,5857,41773,20.08,67.43,0.107,0.073,0.119,26556.49891
5858,5858,5858,5858,5858,5858,5858,5858,41774,20.13,67.4,0.119,0.077,0.111,26317.02407
5859,5859,5859,5859,5859,5859,5859,5859,41775,20.22,67.13,0.103,0.062,0.096,26298.11816
5860,5860,5860,5860,5860,5860,5860,5860,41776,20.08,67.63,0.11,0.051,0.122,26090.15317
5861,5861,5861,5861,5861,5861,5861,5861,41777,19.96,68.23,0.129,0.073,0.1,25920.0
5862,5862,5862,5862,5862,5862,5862,5862,41778,19.78,69.13,0.115,0.077,0.085,26046.03939
5863,5863,5863,5863,5863,5863,5863,5863,41779,19.99,68.37,0.108,0.069,0.107,25913.69803
5864,5864,5864,5864,5864,5864,5864,5864,41780,20.02,68.0,0.108,0.084,0.048,25730.94092
5865,5865,5865,5865,5865,5865,5865,5865,41781,19.87,68.7,0.11,0.066,0.163,25712.03501
5866,5866,5866,5866,5866,5866,5866,5866,41782,19.94,68.6,0.103,0.095,0.089,25901.09409
5867,5867,5867,5867,5867,5867,5867,5867,41783,20.66,65.33,0.109,0.069,0.13,25926.30197
5868,5868,5868,5868,5868,5868,5868,5868,41784,20.55,64.87,0.112,0.051,0.107,26228.7965
5869,5869,5869,5869,5869,5869,5869,5869,41785,20.15,66.03,0.106,0.106,0.074,26266.60832
5870,5870,5870,5870,5870,5870,5870,5870,41786,20.72,64.07,0.096,0.069,0.133,26216.19256
5871,5871,5871,5871,5871,5871,5871,5871,41787,20.84,61.33,0.103,0.055,0.096,26279.21225
5872,5872,5872,5872,5872,5872,5872,5872,41788,20.65,62.86,0.106,0.033,0.115,26272.91028
5873,5873,5873,5873,5873,5873,5873,5873,41789,20.23,65.13,0.118,0.077,0.1,26720.35011
5874,5874,5874,5874,5874,5874,5874,5874,41790,20.12,66.57,0.108,0.077,0.111,27634.13567
5875,5875,5875,5875,5875,5875,5875,5875,41791,20.1,68.13,0.104,0.069,0.104,27552.21007
5876,5876,5876,5876,5876,5876,5876,5876,41792,20.1,68.77,0.116,0.051,0.144,27527.00219
5877,5877,5877,5877,5877,5877,5877,5877,41793,19.88,70.6,0.101,0.059,0.082,27659.34354
5878,5878,5878,5878,5878,5878,5878,5878,41794,19.77,71.8,0.114,0.066,0.104,28056.36761
5879,5879,5879,5879,5879,5879,5879,5879,41795,19.66,73.2,0.131,0.069,0.082,27457.68053
5880,5880,5880,5880,5880,5880,5880,5880,41796,19.64,73.6,0.101,0.084,0.096,27142.58206
5881,5881,5881,5881,5881,5881,5881,5881,41797,19.66,74.2,0.13,0.091,0.107,27205.60175
5882,5882,5882,5882,5882,5882,5882,5882,41798,19.65,74.7,0.108,0.084,0.089,27772.77899
5883,5883,5883,5883,5883,5883,5883,5883,41799,19.64,75.3,0.104,0.084,0.085,27684.55142
5884,5884,5884,5884,5884,5884,5884,5884,41800,19.48,76.7,0.14,0.066,0.107,27060.65646
5885,5885,5885,5885,5885,5885,5885,5885,41801,19.4,76.8,0.12,0.077,0.078,26335.92998
5886,5886,5886,5886,5886,5886,5886,5886,41802,19.49,76.7,0.119,0.088,0.1,26827.48359
5887,5887,5887,5887,5887,5887,5887,5887,41803,19.49,77.1,0.105,0.205,0.096,27186.69584
5888,5888,5888,5888,5888,5888,5888,5888,41804,19.31,78.3,0.112,2.208,1.816,27640.43764
5889,5889,5889,5889,5889,5889,5889,5889,41805,19.12,79.1,0.108,7.87,6.473,27955.53611
5890,5890,5890,5890,5890,5890,5890,5890,41806,19.09,79.7,0.101,13.18,11.03,28428.18381
5891,5891,5891,5891,5891,5891,5891,5891,41807,19.09,80.6,0.112,21.56,17.99,28774.79212
5892,5892,5892,5892,5892,5892,5892,5892,41808,19.03,81.2,0.108,20.33,16.22,29260.04376
5893,5893,5893,5893,5893,5893,5893,5893,41809,19.02,81.3,0.093,24.64,20.1,28869.32166
5894,5894,5894,5894,5894,5894,5894,5894,41810,19.05,81.6,0.089,20.8,17.48,30236.84902
5895,5895,5895,5895,5895,5895,5895,5895,41811,19.13,81.9,0.08,19.15,15.77,31150.63457
5896,5896,5896,5896,5896,5896,5896,5896,41812,19.21,82.2,0.094,16.4,13.63,31572.86652
5897,5897,5897,5897,5897,5897,5897,5897,41813,19.19,82.8,0.097,29.74,24.08,32032.91028
5898,5898,5898,5898,5898,5898,5898,5898,41814,19.23,83.2,0.099,52.89,44.54,32505.55799
5899,5899,5899,5899,5899,5899,5899,5899,41815,19.33,84.1,0.09,68.76,58.37,32845.86433
5900,5900,5900,5900,5900,5900,5900,5900,41816,19.19,84.8,0.085,50.86,42.85,29241.13786
5901,5901,5901,5901,5901,5901,5901,5901,41817,19.19,85.4,0.076,57.01,47.18,27445.07659
5902,5902,5902,5902,5902,5902,5902,5902,41818,19.07,85.9,0.081,57.46,49.53,28749.58425
5903,5903,5903,5903,5903,5903,5903,5903,41819,19.03,86.2,0.082,49.57,42.71,30091.90372
5904,5904,5904,5904,5904,5904,5904,5904,41904,17.85,92.5,0.076,0.048,0.126,28944.9453
5905,5905,5905,5905,5905,5905,5905,5905,41905,17.8,92.6,0.077,0.066,0.1,28302.14442
5906,5906,5906,5906,5906,5906,5906,5906,41906,17.76,92.6,0.071,0.059,0.126,27835.79869
5907,5907,5907,5907,5907,5907,5907,5907,41907,17.65,92.6,0.078,0.091,0.107,27571.11597
5908,5908,5908,5908,5908,5908,5908,5908,41908,17.53,92.8,0.077,0.106,0.093,27350.54705
5909,5909,5909,5909,5909,5909,5909,5909,41909,17.74,93.0,0.076,0.088,0.104,26985.03282
5910,5910,5910,5910,5910,5910,5910,5910,41964,19.98,76.2,3.305,71.2,61.49,34188.18381
5911,5911,5911,5911,5911,5911,5911,5911,41965,19.99,73.6,4.905,53.08,46.54,34314.22319
5912,5912,5912,5912,5912,5912,5912,5912,41966,19.97,74.0,4.907,103.4,92.1,34673.43545
5913,5913,5913,5913,5913,5913,5913,5913,41967,19.89,76.0,4.907,140.0,118.6,35013.74179
5914,5914,5914,5914,5914,5914,5914,5914,41968,19.86,76.7,4.906,141.9,119.3,35505.2954
5915,5915,5915,5915,5915,5915,5915,5915,41969,19.88,77.2,4.909,169.0,146.3,35599.82495
5916,5916,5916,5916,5916,5916,5916,5916,41970,20.02,77.4,4.908,216.8,189.4,35492.69147
5917,5917,5917,5917,5917,5917,5917,5917,41971,20.08,76.7,4.909,243.1,186.2,35940.13129
5918,5918,5918,5918,5918,5918,5918,5918,41972,20.25,75.9,4.922,275.6,222.4,36381.26915
5919,5919,5919,5919,5919,5919,5919,5919,41973,20.42,74.4,4.914,310.2,236.7,36456.89278
5920,5920,5920,5920,5920,5920,5920,5920,41974,20.7,74.5,4.918,469.9,111.9,36658.5558
5921,5921,5921,5921,5921,5921,5921,5921,41975,21.36,74.0,4.928,626.8,103.0,36664.85777
5922,5922,5922,5922,5922,5922,5922,5922,41976,21.61,71.5,4.92,377.5,166.9,36664.85777
5923,5923,5923,5923,5923,5923,5923,5923,41977,22.02,69.55,4.915,661.2,157.4,36885.4267
5924,5924,5924,5924,5924,5924,5924,5924,41978,22.52,69.51,4.921,670.7,134.9,36872.82276
5925,5925,5925,5925,5925,5925,5925,5925,41979,22.54,69.41,4.918,542.4,208.0,37225.73304
5926,5926,5926,5926,5926,5926,5926,5926,41980,22.61,69.45,4.92,571.1,183.7,37376.98031
5927,5927,5927,5927,5927,5927,5927,5927,41981,22.58,68.75,4.92,295.8,227.8,36942.14442
5928,5928,5928,5928,5928,5928,5928,5928,41982,22.34,67.85,4.918,408.5,269.0,36551.42232
5929,5929,5929,5929,5929,5929,5929,5929,41983,22.54,66.74,4.914,305.0,234.4,36633.34792
5930,5930,5930,5930,5930,5930,5930,5930,41984,22.81,65.58,4.926,338.0,249.8,36942.14442
5931,5931,5931,5931,5931,5931,5931,5931,41985,22.87,63.97,4.916,278.7,242.4,36721.57549
5932,5932,5932,5932,5932,5932,5932,5932,41986,23.06,63.11,4.917,282.5,230.3,36374.96718
5933,5933,5933,5933,5933,5933,5933,5933,41987,23.11,62.07,4.922,244.1,210.2,36085.07659
5934,5934,5934,5934,5934,5934,5934,5934,41988,23.16,60.21,4.918,230.4,199.7,35826.69584
5935,5935,5935,5935,5935,5935,5935,5935,41989,23.37,59.11,4.918,252.2,216.5,36242.62582
5936,5936,5936,5936,5936,5936,5936,5936,41990,23.53,61.74,4.92,232.8,199.1,35921.22538
5937,5937,5937,5937,5937,5937,5937,5937,41991,23.36,67.11,4.921,184.1,158.0,36097.68053
5938,5938,5938,5938,5938,5938,5938,5938,41992,22.71,69.24,4.919,172.5,153.1,35914.92341
5939,5939,5939,5939,5939,5939,5939,5939,41993,22.59,69.71,4.918,186.0,160.3,35706.95842
5940,5940,5940,5940,5940,5940,5940,5940,41994,22.61,70.5,4.92,204.6,179.7,34761.66302
5941,5941,5941,5941,5941,5941,5941,5941,41995,22.41,71.4,4.923,133.3,118.7,34799.47484
5942,5942,5942,5942,5942,5942,5942,5942,41996,22.31,71.2,4.917,130.2,112.4,34560.0
5943,5943,5943,5943,5943,5943,5943,5943,41997,22.24,70.9,4.916,147.9,129.7,34490.67834
5944,5944,5944,5944,5944,5944,5944,5944,41998,22.27,70.3,4.917,106.4,95.7,34944.42013
5945,5945,5945,5945,5945,5945,5945,5945,41999,21.65,72.0,4.921,108.7,97.0,35700.65646
5946,5946,5946,5946,5946,5946,5946,5946,42000,21.31,72.5,4.921,112.4,99.1,35713.26039
5947,5947,5947,5947,5947,5947,5947,5947,42001,21.41,73.3,4.921,125.6,105.0,35524.20131
5948,5948,5948,5948,5948,5948,5948,5948,42002,21.46,74.4,4.916,235.6,149.1,35372.95405
5949,5949,5949,5949,5949,5949,5949,5949,42003,21.59,75.9,4.918,183.2,141.6,35139.78118
5950,5950,5950,5950,5950,5950,5950,5950,42004,21.53,76.8,4.916,103.3,90.3,34950.7221
5951,5951,5951,5951,5951,5951,5951,5951,42005,21.37,77.3,4.918,76.2,64.25,34767.96499
5952,5952,5952,5952,5952,5952,5952,5952,42006,21.41,77.8,4.923,102.4,74.2,34591.50985
5953,5953,5953,5953,5953,5953,5953,5953,42007,21.36,78.5,4.919,152.8,87.8,35095.6674
5954,5954,5954,5954,5954,5954,5954,5954,42008,21.32,79.0,4.915,53.13,47.25,36141.79431
5955,5955,5955,5955,5955,5955,5955,5955,42009,21.2,79.3,4.916,32.47,27.17,37641.66302
5956,5956,5956,5956,5956,5956,5956,5956,42010,21.12,79.1,4.918,70.2,37.71,39481.83807
5957,5957,5957,5957,5957,5957,5957,5957,42011,21.29,78.8,4.915,128.1,64.06,43111.77243
5958,5958,5958,5958,5958,5958,5958,5958,42012,21.31,78.1,4.916,74.5,54.88,45040.17505
5959,5959,5959,5959,5959,5959,5959,5959,42013,21.18,77.4,4.917,18.25,15.91,46155.62363
5960,5960,5960,5960,5960,5960,5960,5960,42014,21.05,78.1,4.92,5.627,4.887,46111.50985
5961,5961,5961,5961,5961,5961,5961,5961,42015,21.02,78.7,4.922,2.746,2.308,45682.97593
5962,5962,5962,5962,5962,5962,5962,5962,42016,20.99,79.4,4.921,1.174,1.026,45632.56018
5963,5963,5963,5963,5963,5963,5963,5963,42017,21.02,80.3,4.924,0.256,0.222,45752.29759
5964,5964,5964,5964,5964,5964,5964,5964,42018,21.08,81.8,4.919,0.077,0.1,45588.44639
5965,5965,5965,5965,5965,5965,5965,5965,42019,20.96,83.2,4.917,0.051,0.096,45903.54486
5966,5966,5966,5966,5966,5966,5966,5966,42020,20.77,84.1,4.922,0.073,0.093,46029.58425
5967,5967,5967,5967,5967,5967,5967,5967,42021,20.67,84.9,4.922,0.066,0.1,45796.41138
5968,5968,5968,5968,5968,5968,5968,5968,42022,20.59,85.6,4.922,0.073,0.111,45638.86214
5969,5969,5969,5969,5969,5969,5969,5969,42023,20.5,86.2,4.923,0.073,0.152,45538.03063
5970,5970,5970,5970,5970,5970,5970,5970,41910,17.73,92.6,0.071,0.066,0.107,26745.55799
5971,5971,5971,5971,5971,5971,5971,5971,41911,17.53,92.7,0.076,0.04,0.144,26682.53829
5972,5972,5972,5972,5972,5972,5972,5972,41912,17.49,92.7,0.071,0.088,0.122,26499.78118
5973,5973,5973,5973,5973,5973,5973,5973,41913,17.53,93.0,0.074,0.051,0.1,26222.49453
5974,5974,5974,5974,5974,5974,5974,5974,41914,17.55,92.9,0.073,0.059,0.115,25913.69803
5975,5975,5975,5975,5975,5975,5975,5975,41915,17.46,92.9,0.076,0.08,0.137,25825.47046
5976,5976,5976,5976,5976,5976,5976,5976,42024,20.43,86.6,4.916,0.08,0.133,45304.85777
5977,5977,5977,5977,5977,5977,5977,5977,42025,20.38,87.1,4.924,0.099,0.078,45084.28884
5978,5978,5978,5978,5978,5978,5978,5978,42026,20.32,87.4,4.92,0.062,0.119,44819.60613
5979,5979,5979,5979,5979,5979,5979,5979,42027,20.26,87.6,4.923,0.095,0.111,44529.71554
5980,5980,5980,5980,5980,5980,5980,5980,42028,20.19,87.9,4.922,0.077,0.107,44082.27571
5981,5981,5981,5981,5981,5981,5981,5981,42029,20.15,88.2,4.922,0.048,0.13,43559.21225
5982,5982,5982,5982,5982,5982,5982,5982,42030,20.06,88.1,4.915,0.077,0.085,42865.99562
5983,5983,5983,5983,5983,5983,5983,5983,42031,19.95,87.9,4.918,0.069,0.089,42330.32823
5984,5984,5984,5984,5984,5984,5984,5984,42032,20.03,87.5,4.919,0.077,0.085,41845.07659
5985,5985,5985,5985,5985,5985,5985,5985,42033,20.05,87.0,4.919,0.102,0.089,40723.32604
5986,5986,5986,5986,5986,5986,5986,5986,42034,20.14,86.2,4.922,0.084,0.115,40143.54486
5987,5987,5987,5987,5987,5987,5987,5987,42035,20.24,85.4,4.921,0.077,0.13,39620.4814
5988,5988,5988,5988,5988,5988,5988,5988,42036,20.28,84.8,4.916,0.088,0.07,38580.65646
5989,5989,5989,5989,5989,5989,5989,5989,42037,20.25,84.9,4.916,0.04,0.122,37666.8709
5990,5990,5990,5990,5990,5990,5990,5990,42038,20.22,85.0,4.923,0.088,0.107,36469.49672
5991,5991,5991,5991,5991,5991,5991,5991,42039,20.21,85.0,4.918,0.077,0.107,35498.99344
5992,5992,5992,5992,5992,5992,5992,5992,42040,20.19,85.2,4.915,0.037,0.104,34717.54923
5993,5993,5993,5993,5993,5993,5993,5993,42041,20.18,85.5,4.92,0.062,0.104,33923.50109
5994,5994,5994,5994,5994,5994,5994,5994,42042,20.19,85.7,4.913,0.066,0.119,33280.70022
5995,5995,5995,5995,5995,5995,5995,5995,42043,20.2,85.9,4.92,0.077,0.107,32341.70678
5996,5996,5996,5996,5996,5996,5996,5996,42044,20.0,86.0,4.92,0.055,0.1,31925.77681
5997,5997,5997,5997,5997,5997,5997,5997,42045,19.76,86.4,4.918,0.095,0.089,31289.2779
5998,5998,5998,5998,5998,5998,5998,5998,42046,19.67,86.6,4.921,0.084,0.111,30690.59081
5999,5999,5999,5999,5999,5999,5999,5999,42047,19.62,87.1,4.922,0.077,0.074,30072.99781
6000,6000,6000,6000,6000,6000,6000,6000,41916,17.31,92.9,0.08,0.059,0.093,25926.30197
6001,6001,6001,6001,6001,6001,6001,6001,41917,17.32,93.0,0.082,0.088,0.144,25724.63895
6002,6002,6002,6002,6002,6002,6002,6002,41918,17.38,93.0,0.08,0.055,0.126,25365.4267
6003,6003,6003,6003,6003,6003,6003,6003,41919,17.42,93.0,0.079,0.08,0.119,25403.23851
6004,6004,6004,6004,6004,6004,6004,6004,41920,17.42,93.1,0.111,0.091,0.107,25289.80306
6005,6005,6005,6005,6005,6005,6005,6005,41921,17.49,93.0,0.105,0.069,0.111,25245.68928
6006,6006,6006,6006,6006,6006,6006,6006,41922,17.57,93.4,0.101,0.08,0.082,25188.97155
6007,6007,6007,6007,6007,6007,6007,6007,41923,17.73,93.2,0.101,0.095,0.144,25088.14004
6008,6008,6008,6008,6008,6008,6008,6008,41924,17.79,93.3,0.103,0.08,0.107,24999.91247
6009,6009,6009,6009,6009,6009,6009,6009,41925,17.72,93.1,0.104,0.088,0.122,25018.81838
6010,6010,6010,6010,6010,6010,6010,6010,41926,17.59,93.2,0.098,0.069,0.159,25081.83807
