,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type7,Soil_Type8,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type15,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type25,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40,class
2255,2255,2255,2255,2255,0.465733,0.311111,0.227273,0.211167,0.295866,0.065477,0.964567,0.877953,0.401575,0.050328,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2256,2256,2256,2256,2256,0.401701,0.227778,0.363636,0.068003,0.23385,0.021076,0.964567,0.751969,0.248031,0.093963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2257,2257,2257,2257,2257,0.51976,0.552778,0.136364,0.085898,0.239018,0.271322,0.854331,0.976378,0.649606,0.225429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2258,2258,2258,2258,2258,0.545273,0.855556,0.090909,0.154617,0.251938,0.282984,0.80315,0.929134,0.673228,0.270459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2259,2259,2259,2259,2259,0.46023,0.980556,0.363636,0.273443,0.434109,0.181116,0.673228,0.748031,0.594488,0.096333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2260,2260,2260,2260,2260,0.451226,0.094444,0.439394,0.163207,0.383721,0.177462,0.791339,0.637795,0.314961,0.084623,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2261,2261,2261,2261,2261,0.42071,0.988889,0.287879,0.030064,0.229974,0.177462,0.732283,0.799213,0.598425,0.079465,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2262,2262,2262,2262,2262,0.361181,0.863889,0.363636,0.021475,0.236434,0.239146,0.582677,0.846457,0.80315,0.17775,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2263,2263,2263,2263,2263,0.424212,0.933333,0.333333,0.128848,0.271318,0.237038,0.649606,0.799213,0.688976,0.212045,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2264,2264,2264,2264,2264,0.463232,0.9,0.287879,0.060845,0.223514,0.197134,0.669291,0.854331,0.728346,0.263209,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2265,2265,2265,2265,2265,0.471236,0.038889,0.227273,0.163207,0.217054,0.178868,0.807087,0.822835,0.543307,0.291231,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2266,2266,2266,2266,2266,0.109555,0.863889,0.5,0.068003,0.317829,0.021076,0.452756,0.775591,0.838583,0.089781,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2267,2267,2267,2267,2267,0.125063,0.905556,0.409091,0.163207,0.357881,0.037656,0.562992,0.779528,0.744094,0.082113,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2268,2268,2268,2268,2268,0.143072,0.861111,0.378788,0.273443,0.395349,0.06084,0.570866,0.84252,0.811024,0.079604,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2269,2269,2269,2269,2269,0.091046,0.311111,0.378788,0.021475,0.226098,0.071659,0.996063,0.799213,0.244094,0.095497,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2270,2270,2270,2270,2270,0.018509,0.936111,0.181818,0.021475,0.231266,0.024589,0.767717,0.88189,0.661417,0.102049,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2271,2271,2271,2271,2271,0.046023,0.091667,0.545455,0.107373,0.347545,0.021076,0.740157,0.53937,0.23622,0.126446,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2272,2272,2272,2272,2272,0.028514,0.888889,0.363636,0.136006,0.301034,0.022762,0.594488,0.826772,0.767717,0.115991,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2273,2273,2273,2273,2273,0.062031,0.927778,0.5,0.150322,0.396641,0.025292,0.503937,0.69685,0.69685,0.108602,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2274,2274,2274,2274,2274,0.066533,0.994444,0.5,0.163207,0.408269,0.029788,0.594488,0.629921,0.519685,0.104559,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2275,2275,2275,2275,2275,0.05903,0.116667,0.5,0.18325,0.388889,0.032036,0.807087,0.586614,0.216535,0.104838,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2276,2276,2276,2276,2276,0.028514,0.066667,0.378788,0.151754,0.319121,0.024589,0.775591,0.69685,0.413386,0.109996,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2277,2277,2277,2277,2277,0.452726,0.286111,0.227273,0.163207,0.301034,0.054798,0.96063,0.862205,0.393701,0.058135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2278,2278,2278,2278,2278,0.44022,0.272222,0.272727,0.125268,0.268734,0.043417,0.972441,0.830709,0.338583,0.069288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2279,2279,2279,2279,2279,0.409205,0.227778,0.333333,0.060845,0.25323,0.026978,0.96063,0.767717,0.275591,0.088666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2280,2280,2280,2280,2280,0.403202,0.222222,0.348485,0.04796,0.237726,0.023886,0.956693,0.755906,0.26378,0.092569,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2281,2281,2281,2281,2281,0.508254,0.561111,0.227273,0.107373,0.210594,0.256569,0.834646,0.992126,0.677165,0.206608,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
2282,2282,2282,2282,2282,0.514757,0.65,0.19697,0.068003,0.226098,0.26528,0.779528,0.988189,0.744094,0.214276,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2283,2283,2283,2283,2283,0.521761,0.672222,0.181818,0.068003,0.248062,0.280455,0.771654,0.984252,0.751969,0.227938,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2284,2284,2284,2284,2284,0.535268,0.219444,0.166667,0.136006,0.244186,0.145145,0.925197,0.866142,0.452756,0.306287,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2285,2285,2285,2285,2285,0.467234,0.05,0.378788,0.211167,0.434109,0.17409,0.755906,0.700787,0.444882,0.084205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2286,2286,2286,2286,2286,0.438719,0.152778,0.393939,0.09592,0.30491,0.172826,0.885827,0.685039,0.259843,0.076258,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2287,2287,2287,2287,2287,0.432716,0.155556,0.378788,0.077309,0.27907,0.172826,0.893701,0.708661,0.283465,0.075701,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2288,2288,2288,2288,2288,0.451226,0.872222,0.30303,0.021475,0.23385,0.211606,0.641732,0.866142,0.767717,0.246062,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2289,2289,2289,2289,2289,0.090045,0.244444,0.378788,0.021475,0.231266,0.0718,0.976378,0.744094,0.0,0.093545,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2290,2290,2290,2290,2290,0.085543,0.336111,0.060606,0.0,0.223514,0.067585,0.893701,0.929134,0.566929,0.089781,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2291,2291,2291,2291,2291,0.108554,0.825,0.484848,0.064424,0.273902,0.054939,0.448819,0.826772,0.893701,0.078907,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2292,2292,2292,2292,2292,0.070035,0.127778,0.560606,0.04796,0.289406,0.021498,0.80315,0.531496,0.141732,0.053534,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2293,2293,2293,2293,2293,0.038519,0.133333,0.424242,0.090909,0.297158,0.026697,0.854331,0.661417,0.267717,0.089781,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2294,2294,2294,2294,2294,0.022011,0.013889,0.19697,0.030064,0.228682,0.028242,0.799213,0.84252,0.582677,0.098703,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2295,2295,2295,2295,2295,0.021011,0.863889,0.136364,0.021475,0.226098,0.026697,0.767717,0.92126,0.704724,0.101213,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2296,2296,2296,2296,2296,0.034517,0.7,0.469697,0.021475,0.241602,0.025292,0.543307,0.956693,0.917323,0.10665,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2297,2297,2297,2297,2297,0.054027,0.111111,0.530303,0.128848,0.368217,0.025292,0.783465,0.562992,0.212598,0.12798,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2298,2298,2298,2298,2298,0.034017,0.925,0.409091,0.156049,0.316537,0.026697,0.586614,0.767717,0.708661,0.119755,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2299,2299,2299,2299,2299,0.042521,0.941667,0.454545,0.171797,0.343669,0.029507,0.559055,0.712598,0.665354,0.113621,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2300,2300,2300,2300,2300,0.536268,0.216667,0.348485,0.289191,0.357881,0.162147,0.952756,0.751969,0.259843,0.063711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2301,2301,2301,2301,2301,0.510255,0.222222,0.333333,0.221188,0.290698,0.141352,0.956693,0.76378,0.271654,0.045169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2302,2302,2302,2302,2302,0.478739,0.291667,0.121212,0.173228,0.260982,0.087958,0.92126,0.905512,0.503937,0.030113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
2303,2303,2303,2303,2303,0.470735,0.316667,0.227273,0.171797,0.24031,0.076015,0.96063,0.88189,0.417323,0.038617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2304,2304,2304,2304,2304,0.466733,0.297222,0.242424,0.171797,0.229974,0.072081,0.964567,0.866142,0.389764,0.041824,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2305,2305,2305,2305,2305,0.458729,0.263889,0.19697,0.163207,0.277778,0.064212,0.944882,0.870079,0.433071,0.048794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2306,2306,2306,2306,2306,0.401701,0.711111,0.30303,0.128848,0.235142,0.179289,0.673228,0.976378,0.838583,0.163112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
2307,2307,2307,2307,2307,0.407204,0.708333,0.272727,0.128848,0.249354,0.18238,0.688976,0.976378,0.822835,0.16339,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
2308,2308,2308,2308,2308,0.457729,0.661111,0.333333,0.10952,0.245478,0.224814,0.685039,0.992126,0.826772,0.174822,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2309,2309,2309,2309,2309,0.506753,0.636111,0.257576,0.077309,0.206718,0.262611,0.755906,0.996063,0.767717,0.205772,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2310,2310,2310,2310,2310,0.549275,0.863889,0.075758,0.198282,0.262274,0.267809,0.811024,0.929134,0.665354,0.275199,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2311,2311,2311,2311,2311,0.484742,0.086111,0.484848,0.382248,0.5323,0.178586,0.76378,0.598425,0.295276,0.103583,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2312,2312,2312,2312,2312,0.473237,0.072222,0.363636,0.221188,0.440568,0.169875,0.795276,0.716535,0.42126,0.080441,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2313,2313,2313,2313,2313,0.468734,0.116667,0.393939,0.202577,0.413437,0.169453,0.84252,0.688976,0.322835,0.078628,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2314,2314,2314,2314,2314,0.366183,0.863889,0.378788,0.021475,0.24031,0.230013,0.566929,0.838583,0.807087,0.170361,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2315,2315,2315,2315,2315,0.428214,0.869444,0.166667,0.156049,0.26615,0.245609,0.744094,0.909449,0.716535,0.205075,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2316,2316,2316,2316,2316,0.463732,0.877778,0.318182,0.0,0.223514,0.208936,0.633858,0.858268,0.767717,0.252753,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2317,2317,2317,2317,2317,0.128564,0.888889,0.409091,0.107373,0.364341,0.029788,0.559055,0.799213,0.771654,0.080441,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2318,2318,2318,2318,2318,0.131566,0.947222,0.348485,0.125268,0.374677,0.032879,0.649606,0.779528,0.661417,0.078628,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2319,2319,2319,2319,2319,0.158579,0.852778,0.393939,0.303508,0.436693,0.068147,0.555118,0.846457,0.826772,0.071658,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2320,2320,2320,2320,2320,0.091546,0.219444,0.424242,0.021475,0.239018,0.072221,0.956693,0.692913,0.0,0.091733,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2321,2321,2321,2321,2321,0.061531,0.127778,0.575758,0.030064,0.260982,0.015175,0.791339,0.511811,0.125984,0.045169,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2322,2322,2322,2322,2322,0.626313,0.088889,0.212121,0.322119,0.142119,0.19334,0.850394,0.818898,0.492126,0.156141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2323,2323,2323,2323,2323,0.489745,0.441667,0.106061,0.18325,0.237726,0.109456,0.893701,0.948819,0.582677,0.02133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2324,2324,2324,2324,2324,0.432216,0.263889,0.287879,0.077309,0.248062,0.042293,0.968504,0.822835,0.330709,0.070124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2325,2325,2325,2325,2325,0.415708,0.244444,0.318182,0.04796,0.25323,0.029788,0.968504,0.791339,0.291339,0.082113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2326,2326,2326,2326,2326,0.413707,0.708333,0.227273,0.09592,0.213178,0.191654,0.732283,0.976378,0.787402,0.159766,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2327,2327,2327,2327,2327,0.417709,0.697222,0.19697,0.088762,0.223514,0.194885,0.751969,0.980315,0.767717,0.160323,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
2328,2328,2328,2328,2328,0.423212,0.666667,0.19697,0.085898,0.236434,0.201489,0.771654,0.984252,0.751969,0.161578,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
2329,2329,2329,2329,2329,0.509755,0.733333,0.272727,0.04796,0.21447,0.268512,0.681102,0.968504,0.826772,0.205075,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2330,2330,2330,2330,2330,0.516758,0.630556,0.166667,0.021475,0.235142,0.280174,0.80315,0.988189,0.720472,0.216088,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2331,2331,2331,2331,2331,0.435218,0.986111,0.257576,0.09592,0.267442,0.164676,0.744094,0.814961,0.606299,0.067057,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2332,2332,2332,2332,2332,0.461731,0.916667,0.318182,0.021475,0.244186,0.217788,0.649606,0.822835,0.712598,0.243552,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2333,2333,2333,2333,2333,0.464732,0.905556,0.318182,0.021475,0.244186,0.214978,0.645669,0.834646,0.732283,0.247595,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2334,2334,2334,2334,2334,0.471736,0.894444,0.287879,0.0,0.223514,0.209358,0.665354,0.858268,0.73622,0.255681,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2335,2335,2335,2335,2335,0.184092,0.472222,0.181818,0.184681,0.341085,0.011943,0.901575,0.964567,0.574803,0.046006,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2336,2336,2336,2336,2336,0.093547,0.233333,0.439394,0.021475,0.244186,0.072783,0.968504,0.69685,0.153543,0.09006,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2337,2337,2337,2337,2337,0.086543,0.225,0.151515,0.0,0.223514,0.068568,0.92126,0.874016,0.464567,0.086156,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2338,2338,2338,2338,2338,0.123062,0.730556,0.393939,0.085898,0.308786,0.052129,0.57874,0.952756,0.897638,0.0711,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2339,2339,2339,2339,2339,0.102051,0.075,0.575758,0.107373,0.372093,0.032036,0.692913,0.523622,0.259843,0.053534,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2340,2340,2340,2340,2340,0.030015,0.083333,0.333333,0.04796,0.235142,0.03597,0.818898,0.740157,0.42126,0.092151,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2341,2341,2341,2341,2341,0.052526,0.647222,0.469697,0.064424,0.277778,0.033722,0.602362,0.980315,0.858268,0.109717,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
