,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,DEWP,HUMI,PRES,TEMP,Iws,precipitation,Iprec,cbwd_NE,cbwd_NW,cbwd_SE,cbwd_cv,PM_US Post
1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,161.0,177.5,154.5,-13.0,67.0,1014.0,-8.0,1.79,0.0,0.0,0.0,1.0,0.0,0.0,152.0
1208,1208,1208,1208,1208,1208,1208,1208,1208,1208,1208,1208,1208,1208,1208,1208,1208,1208,1208,1208,1208,1208,1208,1208,1208,1208,1208,1208,1208,166.0,182.0,159.0,-11.0,67.0,1014.0,-6.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,158.0
1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,169.5,181.5,178.0,-12.0,39.0,1015.0,0.0,1.79,0.0,0.0,1.0,0.0,0.0,0.0,178.0
1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,187.5,201.0,166.5,-12.0,32.0,1014.0,3.0,1.79,0.0,0.0,0.0,0.0,1.0,0.0,184.0
1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,191.5,180.5,166.5,-11.0,30.0,1014.0,5.0,3.58,0.0,0.0,0.0,0.0,1.0,0.0,184.0
1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,174.5,176.0,78.0,-10.0,28.0,1013.0,7.0,5.37,0.0,0.0,0.0,0.0,1.0,0.0,185.0
1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,175.5,182.0,161.5,-9.0,28.0,1012.0,8.0,8.5,0.0,0.0,0.0,0.0,1.0,0.0,175.0
1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,154.0,150.0,150.5,-9.0,26.0,1011.0,9.0,11.63,0.0,0.0,0.0,0.0,1.0,0.0,165.0
1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,147.0,107.5,145.0,-8.0,29.0,1010.0,9.0,14.76,0.0,0.0,0.0,0.0,1.0,0.0,150.0
1216,1216,1216,1216,1216,1216,1216,1216,1216,1216,1216,1216,1216,1216,1216,1216,1216,1216,1216,1216,1216,1216,1216,1216,1216,1216,1216,1216,1216,141.0,151.0,157.0,-8.0,29.0,1011.0,9.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,163.0
1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,160.0,179.0,141.0,-8.0,31.0,1010.0,8.0,1.78,0.0,0.0,0.0,0.0,0.0,1.0,172.0
1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,187.5,201.0,166.5,-8.0,33.0,1010.0,7.0,3.13,0.0,0.0,0.0,1.0,0.0,0.0,184.0
1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,169.5,167.0,167.5,-8.0,38.0,1011.0,5.0,4.92,0.0,0.0,0.0,1.0,0.0,0.0,178.0
1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,179.0,174.0,172.0,-9.0,43.0,1011.0,2.0,1.79,0.0,0.0,1.0,0.0,0.0,0.0,211.0
1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,242.0,285.0,233.0,-7.0,63.0,1011.0,-1.0,0.89,0.0,0.0,0.0,0.0,1.0,0.0,213.0
1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,345.0,333.5,317.0,-8.0,63.0,1012.0,-2.0,0.45,0.0,0.0,0.0,0.0,0.0,1.0,282.0
1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,235.0,286.5,243.5,-8.0,63.0,1011.0,-2.0,1.34,0.0,0.0,0.0,0.0,0.0,1.0,261.0
1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,239.5,268.5,228.5,-7.0,68.0,1011.0,-2.0,2.23,0.0,0.0,0.0,0.0,0.0,1.0,215.0
1225,1225,1225,1225,1225,1225,1225,1225,1225,1225,1225,1225,1225,1225,1225,1225,1225,1225,1225,1225,1225,1225,1225,1225,1225,1225,1225,1225,1225,220.0,210.5,209.5,-6.0,68.0,1011.0,-1.0,2.68,0.0,0.0,0.0,0.0,0.0,1.0,233.0
1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,223.5,259.5,229.5,-6.0,74.0,1011.0,-2.0,3.57,0.0,0.0,0.0,0.0,0.0,1.0,235.0
1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,232.0,240.5,216.0,-6.0,74.0,1011.0,-2.0,0.89,0.0,0.0,0.0,1.0,0.0,0.0,214.0
1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,223.5,218.5,205.5,-7.0,68.0,1011.0,-2.0,2.68,0.0,0.0,0.0,1.0,0.0,0.0,205.0
1229,1229,1229,1229,1229,1229,1229,1229,1229,1229,1229,1229,1229,1229,1229,1229,1229,1229,1229,1229,1229,1229,1229,1229,1229,1229,1229,1229,1229,223.5,218.5,205.5,-8.0,68.0,1011.0,-3.0,4.47,0.0,0.0,0.0,1.0,0.0,0.0,206.0
1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,236.5,241.5,217.0,-8.0,79.0,1011.0,-5.0,7.6,0.0,0.0,0.0,1.0,0.0,0.0,220.0
1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,161.0,261.5,225.0,-7.0,73.0,1012.0,-3.0,9.39,0.0,0.0,0.0,1.0,0.0,0.0,191.0
1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,160.0,229.0,156.0,-6.0,68.0,1013.0,-1.0,12.52,0.0,0.0,0.0,1.0,0.0,0.0,189.0
1233,1233,1233,1233,1233,1233,1233,1233,1233,1233,1233,1233,1233,1233,1233,1233,1233,1233,1233,1233,1233,1233,1233,1233,1233,1233,1233,1233,1233,93.0,110.5,95.5,-6.0,51.0,1014.0,3.0,17.44,0.0,0.0,0.0,1.0,0.0,0.0,109.0
1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,59.5,64.0,66.0,-8.0,35.0,1014.0,6.0,22.36,0.0,0.0,0.0,1.0,0.0,0.0,65.0
1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,34.0,29.5,41.0,-8.0,27.0,1014.0,10.0,25.49,0.0,0.0,0.0,1.0,0.0,0.0,35.0
1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,50.5,30.0,72.0,-13.0,16.0,1014.0,12.0,31.3,0.0,0.0,0.0,1.0,0.0,0.0,35.0
1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,26.0,14.5,29.0,-15.0,12.0,1013.0,13.0,36.22,0.0,0.0,0.0,1.0,0.0,0.0,27.0
1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,50.0,30.5,72.5,-15.0,11.0,1012.0,14.0,42.03,0.0,0.0,0.0,1.0,0.0,0.0,36.0
1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,33.0,19.0,22.0,-15.0,11.0,1012.0,14.0,47.84,0.0,0.0,0.0,1.0,0.0,0.0,30.0
1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,23.0,16.5,20.5,-15.0,11.0,1012.0,14.0,51.86,0.0,0.0,0.0,1.0,0.0,0.0,23.0
1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,21.0,22.5,23.0,-15.0,13.0,1013.0,12.0,3.13,0.0,0.0,1.0,0.0,0.0,0.0,20.0
1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,26.5,23.5,25.0,-15.0,16.0,1014.0,9.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,30.0
1243,1243,1243,1243,1243,1243,1243,1243,1243,1243,1243,1243,1243,1243,1243,1243,1243,1243,1243,1243,1243,1243,1243,1243,1243,1243,1243,1243,1243,85.0,62.5,71.0,-13.0,27.0,1015.0,4.0,1.78,0.0,0.0,0.0,0.0,0.0,1.0,69.0
1244,1244,1244,1244,1244,1244,1244,1244,1244,1244,1244,1244,1244,1244,1244,1244,1244,1244,1244,1244,1244,1244,1244,1244,1244,1244,1244,1244,1244,109.0,96.5,106.0,-13.0,27.0,1016.0,4.0,2.67,0.0,0.0,0.0,0.0,0.0,1.0,99.0
1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,139.5,110.0,108.0,-12.0,30.0,1017.0,4.0,1.79,0.0,0.0,0.0,0.0,1.0,0.0,117.0
1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,126.5,155.5,149.0,-3.0,69.0,1018.0,2.0,7.6,0.0,0.0,0.0,0.0,1.0,0.0,154.0
1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,151.5,141.5,149.0,-6.0,59.0,1019.0,1.0,11.62,0.0,0.0,0.0,0.0,1.0,0.0,154.0
1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,206.5,251.5,222.5,-6.0,68.0,1020.0,-1.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,136.0
1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,232.0,272.5,241.0,-5.0,69.0,1021.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,1.0,143.0
1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,116.0,136.0,106.5,-6.0,74.0,1021.0,-2.0,1.79,0.0,0.0,0.0,0.0,1.0,0.0,132.0
1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,92.0,117.0,116.0,-7.0,63.0,1021.0,-1.0,4.92,0.0,0.0,0.0,0.0,1.0,0.0,100.0
1252,1252,1252,1252,1252,1252,1252,1252,1252,1252,1252,1252,1252,1252,1252,1252,1252,1252,1252,1252,1252,1252,1252,1252,1252,1252,1252,1252,1252,75.5,103.0,81.0,-8.0,68.0,1021.0,-3.0,6.71,0.0,0.0,0.0,0.0,1.0,0.0,89.0
1253,1253,1253,1253,1253,1253,1253,1253,1253,1253,1253,1253,1253,1253,1253,1253,1253,1253,1253,1253,1253,1253,1253,1253,1253,1253,1253,1253,1253,76.0,107.5,77.5,-8.0,68.0,1021.0,-3.0,8.5,0.0,0.0,0.0,0.0,1.0,0.0,90.0
1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,77.0,82.5,74.5,-7.0,73.0,1021.0,-3.0,10.29,0.0,0.0,0.0,0.0,1.0,0.0,90.0
1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,103.5,92.5,93.0,-8.0,73.0,1021.0,-4.0,12.08,0.0,0.0,0.0,0.0,1.0,0.0,99.0
1256,1256,1256,1256,1256,1256,1256,1256,1256,1256,1256,1256,1256,1256,1256,1256,1256,1256,1256,1256,1256,1256,1256,1256,1256,1256,1256,1256,1256,62.5,100.0,76.0,-7.0,68.0,1022.0,-2.0,15.21,0.0,0.0,0.0,0.0,1.0,0.0,92.0
1257,1257,1257,1257,1257,1257,1257,1257,1257,1257,1257,1257,1257,1257,1257,1257,1257,1257,1257,1257,1257,1257,1257,1257,1257,1257,1257,1257,1257,67.0,109.0,61.5,-7.0,63.0,1022.0,-1.0,19.23,0.0,0.0,0.0,0.0,1.0,0.0,80.0
1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,50.5,77.0,60.5,-8.0,54.0,1022.0,0.0,23.25,0.0,0.0,0.0,0.0,1.0,0.0,56.0
1259,1259,1259,1259,1259,1259,1259,1259,1259,1259,1259,1259,1259,1259,1259,1259,1259,1259,1259,1259,1259,1259,1259,1259,1259,1259,1259,1259,1259,57.0,82.0,66.0,-9.0,43.0,1022.0,2.0,26.38,0.0,0.0,0.0,0.0,1.0,0.0,60.0
1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,96.5,74.0,84.5,-10.0,37.0,1020.0,3.0,31.3,0.0,0.0,0.0,0.0,1.0,0.0,72.0
1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,96.5,74.0,84.5,-10.0,37.0,1019.0,3.0,34.43,0.0,0.0,0.0,0.0,1.0,0.0,76.0
1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,75.5,67.5,79.5,-10.0,35.0,1018.0,4.0,38.45,0.0,0.0,0.0,0.0,1.0,0.0,79.0
1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,69.5,82.0,168.0,-10.0,32.0,1017.0,5.0,42.47,0.0,0.0,0.0,0.0,1.0,0.0,84.0
1264,1264,1264,1264,1264,1264,1264,1264,1264,1264,1264,1264,1264,1264,1264,1264,1264,1264,1264,1264,1264,1264,1264,1264,1264,1264,1264,1264,1264,81.5,120.0,88.0,-10.0,35.0,1016.0,4.0,45.6,0.0,0.0,0.0,0.0,1.0,0.0,92.0
1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,96.5,117.0,92.5,-9.0,40.0,1015.0,3.0,48.73,0.0,0.0,0.0,0.0,1.0,0.0,100.0
1266,1266,1266,1266,1266,1266,1266,1266,1266,1266,1266,1266,1266,1266,1266,1266,1266,1266,1266,1266,1266,1266,1266,1266,1266,1266,1266,1266,1266,65.5,88.5,86.0,-8.0,47.0,1015.0,2.0,49.62,0.0,0.0,0.0,0.0,1.0,0.0,95.0
1267,1267,1267,1267,1267,1267,1267,1267,1267,1267,1267,1267,1267,1267,1267,1267,1267,1267,1267,1267,1267,1267,1267,1267,1267,1267,1267,1267,1267,73.5,73.0,79.0,-7.0,59.0,1015.0,0.0,51.41,0.0,0.0,0.0,0.0,1.0,0.0,81.0
1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,92.0,112.0,96.5,-7.0,63.0,1014.0,-1.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,95.0
1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,85.0,97.5,75.0,-7.0,59.0,1014.0,0.0,3.13,0.0,0.0,0.0,0.0,1.0,0.0,87.0
1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,90.0,248.0,82.5,-6.0,68.0,1014.0,-1.0,4.92,0.0,0.0,0.0,0.0,1.0,0.0,86.0
1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,87.5,107.5,98.0,-7.0,68.0,1014.0,-2.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,90.0
1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,106.5,107.0,101.5,-7.0,79.0,1013.0,-4.0,0.89,0.0,0.0,1.0,0.0,0.0,0.0,111.0
1273,1273,1273,1273,1273,1273,1273,1273,1273,1273,1273,1273,1273,1273,1273,1273,1273,1273,1273,1273,1273,1273,1273,1273,1273,1273,1273,1273,1273,252.5,367.0,337.0,-6.0,85.0,1013.0,-4.0,0.89,0.0,0.0,0.0,0.0,1.0,0.0,104.0
1274,1274,1274,1274,1274,1274,1274,1274,1274,1274,1274,1274,1274,1274,1274,1274,1274,1274,1274,1274,1274,1274,1274,1274,1274,1274,1274,1274,1274,117.5,157.5,141.5,-7.0,79.0,1012.0,-4.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,129.0
1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,110.5,117.5,108.5,-8.0,79.0,1012.0,-5.0,1.78,0.0,0.0,0.0,0.0,0.0,1.0,117.0
1276,1276,1276,1276,1276,1276,1276,1276,1276,1276,1276,1276,1276,1276,1276,1276,1276,1276,1276,1276,1276,1276,1276,1276,1276,1276,1276,1276,1276,91.0,94.0,81.5,-7.0,85.0,1011.0,-5.0,2.23,0.0,0.0,0.0,0.0,0.0,1.0,105.0
1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,102.0,105.5,98.5,-8.0,85.0,1011.0,-6.0,0.89,0.0,0.0,1.0,0.0,0.0,0.0,112.0
1278,1278,1278,1278,1278,1278,1278,1278,1278,1278,1278,1278,1278,1278,1278,1278,1278,1278,1278,1278,1278,1278,1278,1278,1278,1278,1278,1278,1278,274.5,400.0,373.5,-7.0,92.0,1010.0,-6.0,1.79,0.0,0.0,0.0,1.0,0.0,0.0,130.0
1279,1279,1279,1279,1279,1279,1279,1279,1279,1279,1279,1279,1279,1279,1279,1279,1279,1279,1279,1279,1279,1279,1279,1279,1279,1279,1279,1279,1279,117.5,157.5,141.5,-8.0,85.0,1010.0,-6.0,3.58,0.0,0.0,0.0,1.0,0.0,0.0,134.0
1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,111.5,398.0,115.0,-6.0,85.0,1010.0,-4.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,136.0
1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,144.0,154.5,143.0,-5.0,74.0,1010.0,-1.0,1.78,0.0,0.0,0.0,0.0,0.0,1.0,142.0
1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,145.0,160.5,78.5,-6.0,63.0,1009.0,0.0,1.79,0.0,0.0,0.0,1.0,0.0,0.0,150.0
1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,124.5,136.0,138.5,-7.0,51.0,1008.0,2.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,148.0
1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,199.0,179.5,194.5,-7.0,44.0,1007.0,4.0,1.78,0.0,0.0,0.0,0.0,0.0,1.0,160.0
1285,1285,1285,1285,1285,1285,1285,1285,1285,1285,1285,1285,1285,1285,1285,1285,1285,1285,1285,1285,1285,1285,1285,1285,1285,1285,1285,1285,1285,169.5,167.0,167.5,-7.0,41.0,1006.0,5.0,1.79,0.0,0.0,0.0,0.0,1.0,0.0,179.0
1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,175.0,173.5,174.0,-7.0,38.0,1004.0,6.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,183.0
1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,128.5,168.5,171.5,-6.0,39.0,1003.0,7.0,1.78,0.0,0.0,0.0,0.0,0.0,1.0,191.0
1288,1288,1288,1288,1288,1288,1288,1288,1288,1288,1288,1288,1288,1288,1288,1288,1288,1288,1288,1288,1288,1288,1288,1288,1288,1288,1288,1288,1288,138.0,179.5,175.0,-6.0,39.0,1003.0,7.0,1.79,0.0,0.0,0.0,0.0,1.0,0.0,195.0
1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,141.0,211.0,177.0,-6.0,39.0,1003.0,7.0,3.58,0.0,0.0,0.0,0.0,1.0,0.0,196.0
1290,1290,1290,1290,1290,1290,1290,1290,1290,1290,1290,1290,1290,1290,1290,1290,1290,1290,1290,1290,1290,1290,1290,1290,1290,1290,1290,1290,1290,215.0,210.0,214.0,-6.0,44.0,1003.0,5.0,4.47,0.0,0.0,0.0,0.0,1.0,0.0,218.0
1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,254.5,262.5,248.0,-7.0,47.0,1003.0,3.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,246.0
1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,260.0,275.0,285.5,-6.0,55.0,1003.0,2.0,1.79,0.0,0.0,0.0,1.0,0.0,0.0,264.0
1293,1293,1293,1293,1293,1293,1293,1293,1293,1293,1293,1293,1293,1293,1293,1293,1293,1293,1293,1293,1293,1293,1293,1293,1293,1293,1293,1293,1293,254.0,307.0,283.0,-6.0,63.0,1004.0,0.0,0.89,0.0,0.0,0.0,0.0,1.0,0.0,274.0
1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,273.0,301.5,256.0,-5.0,69.0,1004.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,1.0,282.0
1295,1295,1295,1295,1295,1295,1295,1295,1295,1295,1295,1295,1295,1295,1295,1295,1295,1295,1295,1295,1295,1295,1295,1295,1295,1295,1295,1295,1295,266.0,308.5,272.5,-6.0,68.0,1004.0,-1.0,1.34,0.0,0.0,0.0,0.0,0.0,1.0,283.0
1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,219.5,216.5,214.5,-6.0,68.0,1003.0,-1.0,1.79,0.0,0.0,0.0,1.0,0.0,0.0,242.0
